user_id,username,follower_count,following_count,account_created,verified
user_01022,user_1022_fun,200,133,2023-05-06,False
user_01023,user_1023_great,231,268,2021-05-16,False
user_01024,user_1024_best,39,206,2023-01-22,False
user_01025,user_1025_best,28,227,2022-06-13,False
user_01026,user_1026_awesome,91,334,2023-05-31,False
user_01027,user_1027_great,144,341,2022-07-31,False
user_01028,user_1028_best,519,363,2021-12-04,False
user_01029,user_1029_great,615,213,2021-12-03,False
user_01030,user_1030_cool,84,75,2020-05-21,False
user_01031,user_1031_best,533,34,2020-05-26,False
user_01032,user_1032_fun,19,183,2020-04-29,False
user_01033,user_1033_cool,2,253,2023-10-10,False
user_01034,user_1034_awesome,739,146,2022-01-15,False
user_01035,user_1035_awesome,51,365,2021-04-06,True
user_01036,user_1036_great,36707,250,2023-10-30,False
user_01037,user_1037_great,229,95,2021-04-23,False
user_01038,user_1038_awesome,51,90,2021-06-26,False
user_01039,user_1039_great,353,303,2022-05-14,False
user_01040,user_1040_best,2374,379,2022-07-23,False
user_01041,user_1041_fun,195,339,2021-10-03,False
user_01042,user_1042_awesome,122,54,2023-03-28,False
user_01043,user_1043_best,463,196,2023-08-25,False
user_01044,user_1044_great,63,359,2023-11-02,False
user_01045,user_1045_cool,187,141,2020-09-13,False
user_01046,user_1046_awesome,596,192,2020-07-04,False
user_01047,user_1047_fun,29,177,2020-11-04,False
user_01048,user_1048_best,0,284,2021-04-23,False
user_01049,user_1049_fun,244,307,2020-07-18,False
user_01050,user_1050_great,1148,291,2023-03-30,False
user_01051,user_1051_cool,83,101,2020-08-28,False
user_01052,user_1052_fun,267,152,2022-03-26,False
user_01053,user_1053_great,654,146,2022-12-07,False
user_01054,user_1054_best,352,329,2022-01-15,False
user_01055,user_1055_best,139,301,2020-08-25,False
user_01056,user_1056_fun,7,120,2022-07-12,False
user_01057,user_1057_fun,210,327,2022-10-17,False
user_01058,user_1058_great,885,379,2023-05-29,False
user_01059,user_1059_cool,77,316,2020-10-03,False
user_01060,user_1060_awesome,13,275,2021-02-18,False
user_01061,user_1061_cool,357,379,2023-12-08,True
user_01062,user_1062_great,346,364,2021-10-26,True
user_01063,user_1063_cool,336,185,2020-06-09,False
user_01064,user_1064_great,95,309,2022-10-16,False
user_01065,user_1065_fun,44,120,2020-02-25,False
user_01066,user_1066_best,292,102,2021-08-11,False
user_01067,user_1067_fun,42,112,2023-01-10,False
user_01068,user_1068_fun,53,246,2020-06-02,False
user_01069,user_1069_cool,62,185,2023-10-21,False
user_01070,user_1070_best,31,352,2022-10-03,False
user_01071,user_1071_fun,13,369,2020-08-05,False
user_01072,user_1072_great,203,219,2022-08-03,False
user_01073,user_1073_cool,221,126,2020-10-19,False
user_01074,user_1074_great,100,374,2021-09-11,False
user_01075,user_1075_awesome,1632,184,2023-05-13,False
user_01076,user_1076_best,5489,379,2020-10-11,False
user_01077,user_1077_cool,13,192,2022-07-03,True
user_01078,user_1078_fun,239,270,2023-05-02,False
user_01079,user_1079_fun,79,297,2021-08-24,False
user_01080,user_1080_great,183,175,2023-04-26,False
user_01081,user_1081_cool,10,36,2021-01-15,False
user_01082,user_1082_fun,21,375,2022-12-03,False
user_01083,user_1083_awesome,589,286,2021-01-18,False
user_01084,user_1084_cool,6,188,2020-04-05,False
user_01085,user_1085_great,512,192,2021-06-14,False
user_01086,user_1086_fun,36,221,2022-10-14,False
user_01087,user_1087_cool,29,180,2023-08-09,False
user_01088,user_1088_best,12,58,2020-01-12,False
user_01089,user_1089_fun,64,85,2023-12-07,False
user_01090,user_1090_fun,94,126,2021-08-29,False
user_01091,user_1091_fun,56,151,2022-12-19,False
user_01092,user_1092_great,120,12,2023-04-22,False
user_01093,user_1093_best,29,27,2021-03-19,False
user_01094,user_1094_best,20,121,2021-10-02,False
user_01095,user_1095_best,34,149,2021-02-18,False
user_01096,user_1096_awesome,58,250,2020-01-05,False
user_01097,user_1097_great,598,215,2022-02-09,False
user_01098,user_1098_great,1193,195,2020-01-11,False
user_01099,user_1099_great,239,180,2021-05-15,False
user_01100,user_1100_best,1187,273,2022-11-29,False
user_01101,user_1101_great,36,429,2023-02-15,False
user_01102,user_1102_fun,42,213,2022-08-28,False
user_01103,user_1103_fun,154,250,2023-01-08,False
user_01104,user_1104_cool,5107,198,2021-03-19,False
user_01105,user_1105_best,281,201,2023-07-04,True
user_01106,user_1106_great,1,128,2021-10-04,False
user_01107,user_1107_best,2433,153,2022-10-14,False
user_01108,user_1108_cool,48,293,2020-09-27,False
user_01109,user_1109_best,12620,149,2020-02-16,False
user_01110,user_1110_great,384,220,2021-11-29,False
user_01111,user_1111_fun,9,117,2023-09-08,False
user_01112,user_1112_best,199,208,2021-02-25,False
user_01113,user_1113_cool,28,174,2022-07-07,False
user_01114,user_1114_cool,114,304,2023-09-25,False
user_01115,user_1115_great,14,193,2023-11-13,False
user_01116,user_1116_great,19,246,2022-07-21,False
user_01117,user_1117_cool,2736,226,2021-06-09,False
user_01118,user_1118_great,1409,181,2023-05-31,False
user_01119,user_1119_great,5,157,2023-04-30,False
user_01120,user_1120_great,261,147,2023-08-28,False
user_01121,user_1121_fun,14,248,2021-01-25,False
user_01122,user_1122_awesome,7209,104,2020-09-11,False
user_01123,user_1123_fun,81,431,2020-12-30,False
user_01124,user_1124_cool,739,284,2021-08-11,False
user_01125,user_1125_fun,91,233,2022-02-14,False
user_01126,user_1126_fun,324,180,2023-01-18,False
user_01127,user_1127_best,6,267,2020-08-07,False
user_01128,user_1128_cool,1463,148,2023-04-16,False
user_01129,user_1129_awesome,5,187,2023-03-12,False
user_01130,user_1130_fun,35,335,2020-09-17,False
user_01131,user_1131_cool,5,262,2022-01-13,False
user_01132,user_1132_fun,11,140,2023-02-17,True
user_01133,user_1133_great,291,271,2023-10-13,False
user_01134,user_1134_fun,2288,320,2022-11-25,False
user_01135,user_1135_awesome,72,331,2023-06-24,False
user_01136,user_1136_awesome,142,261,2021-03-23,False
user_01137,user_1137_fun,207,102,2020-11-20,False
user_01138,user_1138_best,183,69,2023-09-30,True
user_01139,user_1139_cool,5,36,2022-02-14,False
user_01140,user_1140_best,108839,206,2020-04-25,False
user_01141,user_1141_cool,48,263,2020-08-09,False
user_01142,user_1142_fun,105,173,2022-03-07,False
user_01143,user_1143_fun,100,199,2023-05-26,False
user_01144,user_1144_great,24,317,2021-09-16,False
user_01145,user_1145_fun,1313,36,2021-11-12,False
user_01146,user_1146_awesome,90,220,2023-09-05,True
user_01147,user_1147_great,948,-98,2021-11-25,False
user_01148,user_1148_great,149,-29,2021-08-12,False
user_01149,user_1149_awesome,261,60,2020-03-22,False
user_01150,user_1150_fun,160,240,2022-08-20,False
user_01151,user_1151_cool,324,60,2021-07-01,False
user_01152,user_1152_awesome,420,113,2020-01-10,False
user_01153,user_1153_best,181,188,2020-11-13,False
user_01154,user_1154_awesome,429,329,2023-08-15,False
user_01155,user_1155_fun,13,94,2021-08-03,False
user_01156,user_1156_best,301,64,2023-07-17,False
user_01157,user_1157_best,67,272,2021-03-01,False
user_01158,user_1158_great,105,175,2023-10-19,False
user_01159,user_1159_awesome,731,156,2022-09-15,False
user_01160,user_1160_cool,75,168,2021-12-08,False
user_01161,user_1161_cool,39,299,2021-07-03,False
user_01162,user_1162_best,60,312,2022-08-28,False
user_01163,user_1163_best,132,313,2020-08-10,False
user_01164,user_1164_awesome,24291,225,2020-06-29,True
user_01165,user_1165_best,476,171,2022-07-21,False
user_01166,user_1166_awesome,110,145,2022-11-11,False
user_01167,user_1167_fun,75,9,2023-06-16,False
user_01168,user_1168_fun,3962,188,2022-10-12,False
user_01169,user_1169_cool,188,257,2021-04-09,False
user_01170,user_1170_great,929,221,2020-08-02,False
user_01171,user_1171_great,69,53,2020-03-03,False
user_01172,user_1172_cool,38,188,2021-07-24,False
user_01173,user_1173_great,41,243,2020-03-01,False
user_01174,user_1174_fun,17,141,2021-02-26,False
user_01175,user_1175_best,15,108,2021-07-14,False
user_01176,user_1176_cool,31,110,2023-04-23,False
user_01177,user_1177_fun,620,126,2023-08-19,False
user_01178,user_1178_best,88,190,2023-11-22,False
user_01179,user_1179_great,318,153,2020-07-10,False
user_01180,user_1180_fun,443,105,2020-04-13,False
user_01181,user_1181_best,448,126,2022-12-30,False
user_01182,user_1182_great,37,298,2023-11-18,False
user_01183,user_1183_cool,189,339,2023-09-07,True
user_01184,user_1184_cool,63,133,2020-03-01,False
user_01185,user_1185_best,63,134,2021-07-24,False
user_01186,user_1186_great,96,171,2021-04-23,False
user_01187,user_1187_cool,225,94,2020-02-14,True
user_01188,user_1188_fun,60,147,2021-01-26,False
user_01189,user_1189_awesome,10,129,2022-05-05,False
user_01190,user_1190_best,107,-23,2022-08-23,False
user_01191,user_1191_fun,132,212,2022-12-14,False
user_01192,user_1192_great,5,273,2022-07-26,False
user_01193,user_1193_awesome,313,100,2021-03-26,False
user_01194,user_1194_cool,87,88,2020-04-02,False
user_01195,user_1195_awesome,501,233,2020-05-22,False
user_01196,user_1196_cool,18,113,2021-11-28,False
user_01197,user_1197_great,170,42,2021-11-04,False
user_01198,user_1198_best,9,347,2023-12-02,False
user_01199,user_1199_great,34,234,2022-10-18,False
user_01200,user_1200_great,0,259,2023-07-13,False
user_01201,user_1201_great,118,139,2022-01-19,False
user_01202,user_1202_fun,26,201,2021-09-05,False
user_01203,user_1203_great,12,264,2020-06-09,False
user_01204,user_1204_cool,125,128,2020-04-26,False
user_01205,user_1205_cool,53,188,2020-11-24,False
user_01206,user_1206_great,29,279,2023-10-07,False
user_01207,user_1207_best,204,13,2023-09-22,False
user_01208,user_1208_cool,1636,192,2023-07-31,False
user_01209,user_1209_fun,301,134,2022-08-22,False
user_01210,user_1210_great,39,106,2020-11-02,False
user_01211,user_1211_cool,1477,205,2021-06-11,False
user_01212,user_1212_best,3074,187,2022-03-29,False
user_01213,user_1213_best,389,155,2020-11-22,False
user_01214,user_1214_best,344,340,2020-08-13,False
user_01215,user_1215_awesome,41,183,2021-03-03,False
user_01216,user_1216_fun,94,336,2020-06-18,False
user_01217,user_1217_cool,43,329,2020-04-22,False
user_01218,user_1218_fun,15,245,2023-10-21,False
user_01219,user_1219_great,153,70,2023-08-02,False
user_01220,user_1220_fun,32,256,2020-04-18,False
user_01221,user_1221_fun,89,122,2022-09-19,False
user_01222,user_1222_cool,40,169,2020-02-01,False
user_01223,user_1223_awesome,253,145,2023-10-02,True
user_01224,user_1224_fun,40,186,2021-02-17,False
user_01225,user_1225_cool,80,202,2023-04-13,False
user_01226,user_1226_awesome,20,101,2021-01-01,False
user_01227,user_1227_best,29,171,2023-05-23,False
user_01228,user_1228_best,497,172,2022-11-23,False
user_01229,user_1229_cool,96,261,2021-04-15,False
user_01230,user_1230_cool,4,346,2022-05-07,False
user_01231,user_1231_great,20,211,2021-07-02,False
user_01232,user_1232_cool,36,22,2020-10-18,False
user_01233,user_1233_awesome,859,171,2023-10-18,False
user_01234,user_1234_awesome,343,99,2022-06-01,False
user_01235,user_1235_cool,707,223,2021-07-10,False
user_01236,user_1236_best,151,160,2021-06-14,False
user_01237,user_1237_cool,23,263,2021-04-06,False
user_01238,user_1238_cool,2,157,2023-12-20,False
user_01239,user_1239_cool,253,130,2023-02-28,False
user_01240,user_1240_best,192,195,2020-12-23,False
user_01241,user_1241_cool,10,206,2023-02-26,False
user_01242,user_1242_best,281,196,2023-11-17,False
user_01243,user_1243_great,179,229,2023-08-15,False
user_01244,user_1244_great,4,224,2023-08-27,False
user_01245,user_1245_fun,82,251,2022-09-12,False
user_01246,user_1246_best,520,136,2022-10-26,False
user_01247,user_1247_great,48,27,2021-07-08,False
user_01248,user_1248_awesome,69,46,2020-04-07,False
user_01249,user_1249_cool,605,126,2023-01-29,False
user_01250,user_1250_great,352,45,2023-04-21,True
user_01251,user_1251_fun,22,332,2023-10-05,False
user_01252,user_1252_great,655,211,2022-03-20,False
user_01253,user_1253_awesome,292,82,2022-12-07,True
user_01254,user_1254_best,13,352,2023-03-18,False
user_01255,user_1255_fun,43,165,2022-03-31,True
user_01256,user_1256_awesome,4,227,2022-10-17,False
user_01257,user_1257_fun,25,135,2022-05-25,False
user_01258,user_1258_awesome,12,257,2023-04-25,False
user_01259,user_1259_awesome,293,436,2020-03-20,False
user_01260,user_1260_best,85,169,2021-03-30,False
user_01261,user_1261_awesome,53,196,2022-05-06,False
user_01262,user_1262_great,1594,210,2020-09-11,False
user_01263,user_1263_great,1105,155,2022-10-27,False
user_01264,user_1264_best,817,207,2023-04-15,False
user_01265,user_1265_best,1633,-22,2020-02-05,False
user_01266,user_1266_great,39,214,2022-05-02,False
user_01267,user_1267_great,139,184,2020-10-29,False
user_01268,user_1268_cool,61,240,2022-08-22,False
user_01269,user_1269_best,19,179,2021-10-03,False
user_01270,user_1270_great,142,285,2022-07-01,False
user_01271,user_1271_awesome,1194,274,2023-04-01,True
user_01272,user_1272_cool,536,98,2022-06-26,False
user_01273,user_1273_great,201,287,2021-06-05,False
user_01274,user_1274_great,4,119,2021-10-02,False
user_01275,user_1275_awesome,1771,38,2020-09-05,False
user_01276,user_1276_cool,29,186,2023-05-22,False
user_01277,user_1277_best,69,175,2023-12-06,False
user_01278,user_1278_awesome,143,193,2023-01-16,False
user_01279,user_1279_great,402,88,2023-01-14,False
user_01280,user_1280_fun,174,267,2020-05-14,False
user_01281,user_1281_awesome,821,141,2023-10-28,True
user_01282,user_1282_great,332,152,2023-08-03,False
user_01283,user_1283_fun,952,205,2022-08-03,True
user_01284,user_1284_awesome,230,506,2021-02-22,False
user_01285,user_1285_awesome,45,103,2020-01-29,False
user_01286,user_1286_cool,8,271,2022-05-28,False
user_01287,user_1287_awesome,58,265,2021-08-13,False
user_01288,user_1288_great,89,248,2020-08-03,False
user_01289,user_1289_cool,195,230,2021-01-29,False
user_01290,user_1290_best,1954,159,2023-07-31,False
user_01291,user_1291_great,21,151,2023-09-15,False
user_01292,user_1292_awesome,199,266,2022-01-15,False
user_01293,user_1293_fun,86,296,2023-04-08,False
user_01294,user_1294_best,90,292,2020-08-28,False
user_01295,user_1295_fun,65,196,2021-09-15,True
user_01296,user_1296_best,361,295,2020-07-02,False
user_01297,user_1297_best,2,75,2023-09-11,False
user_01298,user_1298_awesome,25,201,2021-02-15,False
user_01299,user_1299_fun,17,303,2023-11-23,False
user_01300,user_1300_fun,144,254,2021-08-21,False
user_01301,user_1301_cool,78,187,2021-03-20,False
user_01302,user_1302_cool,187,224,2020-11-10,False
user_01303,user_1303_best,6,77,2020-04-03,False
user_01304,user_1304_great,41,147,2023-12-25,False
user_01305,user_1305_best,48,169,2022-01-12,False
user_01306,user_1306_cool,92,198,2023-03-05,False
user_01307,user_1307_great,375,286,2023-10-22,True
user_01308,user_1308_best,46,155,2023-05-26,False
user_01309,user_1309_cool,201,252,2021-06-11,False
user_01310,user_1310_great,270,222,2021-11-15,False
user_01311,user_1311_fun,1176,194,2020-03-19,False
user_01312,user_1312_cool,17,282,2021-12-13,False
user_01313,user_1313_awesome,488,-56,2023-03-10,False
user_01314,user_1314_fun,2353,264,2023-07-06,False
user_01315,user_1315_fun,126,235,2020-12-01,False
user_01316,user_1316_cool,127,102,2023-05-30,False
user_01317,user_1317_best,577,193,2023-04-02,False
user_01318,user_1318_awesome,187,239,2023-10-05,False
user_01319,user_1319_great,1463,330,2021-06-22,True
user_01320,user_1320_cool,13,-44,2020-08-27,False
user_01321,user_1321_best,15,294,2021-02-01,False
user_01322,user_1322_best,18,181,2023-07-20,False
user_01323,user_1323_awesome,284,117,2022-06-22,False
user_01324,user_1324_fun,1334,123,2021-07-14,False
user_01325,user_1325_best,488,120,2022-07-22,False
user_01326,user_1326_cool,122,227,2021-11-25,False
user_01327,user_1327_cool,215,133,2020-12-16,False
user_01328,user_1328_fun,24,108,2020-01-25,False
user_01329,user_1329_cool,27526,199,2023-07-01,False
user_01330,user_1330_cool,0,228,2022-12-09,False
user_01331,user_1331_fun,27,371,2021-12-30,False
user_01332,user_1332_cool,790,103,2022-05-06,False
user_01333,user_1333_awesome,11,221,2021-01-04,False
user_01334,user_1334_best,251,62,2022-12-30,False
user_01335,user_1335_fun,1,259,2020-06-25,True
user_01336,user_1336_great,128,253,2022-06-11,False
user_01337,user_1337_best,15,139,2022-05-30,False
user_01338,user_1338_great,6853,248,2021-10-19,True
user_01339,user_1339_cool,97,230,2023-07-10,False
user_01340,user_1340_best,25,59,2021-11-07,False
user_01341,user_1341_cool,37,189,2021-02-01,False
user_01342,user_1342_great,483,349,2022-11-26,False
user_01343,user_1343_best,86,171,2022-01-29,False
user_01344,user_1344_awesome,167,195,2023-09-15,False
user_01345,user_1345_great,21,344,2020-01-29,False
user_01346,user_1346_great,4876,171,2021-04-13,False
user_01347,user_1347_best,837,235,2023-12-08,False
user_01348,user_1348_cool,453,215,2022-02-28,False
user_01349,user_1349_awesome,15,92,2023-09-22,False
user_01350,user_1350_best,611,218,2021-12-02,False
user_01351,user_1351_cool,69,182,2021-07-13,False
user_01352,user_1352_best,11,273,2021-10-01,False
user_01353,user_1353_awesome,81,154,2021-04-04,False
user_01354,user_1354_great,144,255,2021-09-01,False
user_01355,user_1355_awesome,19,169,2023-12-19,False
user_01356,user_1356_fun,9513,286,2023-08-18,False
user_01357,user_1357_cool,12,250,2022-11-19,True
user_01358,user_1358_cool,291,326,2023-12-25,False
user_01359,user_1359_awesome,18,193,2022-12-22,False
user_01360,user_1360_awesome,46,325,2021-09-04,False
user_01361,user_1361_cool,2,317,2022-05-27,False
user_01362,user_1362_fun,50,147,2020-07-17,False
user_01363,user_1363_fun,192,27,2021-06-17,False
user_01364,user_1364_cool,10,84,2020-11-24,False
user_01365,user_1365_great,455,216,2022-02-18,False
user_01366,user_1366_awesome,351,255,2020-09-16,False
user_01367,user_1367_cool,17028,221,2022-10-09,False
user_01368,user_1368_cool,41,180,2021-08-23,False
user_01369,user_1369_fun,170,79,2020-12-01,False
user_01370,user_1370_best,3,413,2021-05-28,False
user_01371,user_1371_best,63,257,2023-10-09,False
user_01372,user_1372_fun,703,-20,2020-02-08,False
user_01373,user_1373_cool,69,110,2022-06-25,False
user_01374,user_1374_great,46,116,2022-07-30,True
user_01375,user_1375_great,632,41,2022-05-22,False
user_01376,user_1376_best,173,136,2023-09-24,False
user_01377,user_1377_best,3268,98,2020-07-23,False
user_01378,user_1378_cool,79,158,2021-08-30,False
user_01379,user_1379_best,62,45,2022-04-07,True
user_01380,user_1380_best,424,251,2020-09-27,False
user_01381,user_1381_fun,9,134,2023-09-06,False
user_01382,user_1382_great,436,164,2022-09-18,False
user_01383,user_1383_cool,35,246,2022-07-16,False
user_01384,user_1384_awesome,325,240,2021-11-27,False
user_01385,user_1385_great,572,139,2023-12-30,True
user_01386,user_1386_best,76,157,2021-09-12,False
user_01387,user_1387_best,268,435,2020-09-10,False
user_01388,user_1388_best,9269,167,2021-09-23,False
user_01389,user_1389_fun,44,139,2022-06-04,False
user_01390,user_1390_best,175,118,2021-10-15,False
user_01391,user_1391_best,3,243,2023-06-25,False
user_01392,user_1392_cool,308,143,2022-07-23,False
user_01393,user_1393_awesome,140,306,2023-04-24,False
user_01394,user_1394_awesome,208,242,2023-02-09,False
user_01395,user_1395_fun,98,269,2022-02-28,False
user_01396,user_1396_great,392,423,2023-03-12,False
user_01397,user_1397_great,19,265,2022-09-13,False
user_01398,user_1398_fun,11939,223,2023-11-15,False
user_01399,user_1399_best,0,405,2021-07-02,True
user_01400,user_1400_best,33,80,2020-06-29,False
user_01401,user_1401_cool,324,228,2022-11-07,False
user_01402,user_1402_awesome,684,265,2020-05-17,False
user_01403,user_1403_fun,72,211,2021-07-01,True
user_01404,user_1404_great,82,481,2020-08-05,False
user_01405,user_1405_fun,326,237,2020-11-08,False
user_01406,user_1406_awesome,26,85,2022-02-25,False
user_01407,user_1407_cool,78,211,2023-06-29,False
user_01408,user_1408_best,65,261,2023-11-08,False
user_01409,user_1409_fun,9260,364,2023-04-01,False
user_01410,user_1410_best,9,234,2020-03-25,False
user_01411,user_1411_fun,38,438,2020-08-09,False
user_01412,user_1412_great,23,145,2021-05-22,False
user_01413,user_1413_fun,0,294,2021-05-09,False
user_01414,user_1414_fun,52,200,2022-01-23,False
user_01415,user_1415_best,4030,401,2022-11-16,False
user_01416,user_1416_cool,475,94,2023-07-06,False
user_01417,user_1417_best,104,162,2021-01-27,False
user_01418,user_1418_awesome,291,252,2020-02-16,False
user_01419,user_1419_cool,725,279,2021-09-21,False
user_01420,user_1420_cool,78,334,2023-10-07,False
user_01421,user_1421_fun,739,150,2021-02-18,False
user_01422,user_1422_awesome,639,250,2021-11-22,False
user_01423,user_1423_awesome,2,396,2023-03-10,False
user_01424,user_1424_awesome,19,132,2022-11-22,False
user_01425,user_1425_great,3,188,2022-03-04,False
user_01426,user_1426_awesome,6,262,2020-12-16,False
user_01427,user_1427_best,2,279,2022-06-19,False
user_01428,user_1428_best,101,16,2022-02-24,False
user_01429,user_1429_awesome,1663,217,2023-09-02,False
user_01430,user_1430_awesome,497,319,2022-03-16,False
user_01431,user_1431_cool,1,162,2022-12-20,False
user_01432,user_1432_cool,394,289,2021-04-27,False
user_01433,user_1433_best,19,225,2022-03-14,False
user_01434,user_1434_fun,0,238,2021-07-30,False
user_01435,user_1435_cool,97,289,2020-06-10,False
user_01436,user_1436_fun,151,144,2020-07-14,False
user_01437,user_1437_fun,2249,343,2020-06-22,False
user_01438,user_1438_great,52,196,2021-03-22,False
user_01439,user_1439_awesome,182,181,2022-09-15,False
user_01440,user_1440_cool,67,205,2022-02-11,False
user_01441,user_1441_best,198,118,2022-02-03,False
user_01442,user_1442_best,3,53,2021-10-22,False
user_01443,user_1443_great,20,204,2021-05-10,False
user_01444,user_1444_fun,11,281,2022-06-02,False
user_01445,user_1445_best,2,150,2021-11-27,False
user_01446,user_1446_awesome,20,58,2022-01-26,False
user_01447,user_1447_great,13,90,2022-09-03,False
user_01448,user_1448_awesome,21,277,2021-08-30,False
user_01449,user_1449_great,1077,343,2022-03-31,False
user_01450,user_1450_great,81,1,2020-12-20,False
user_01451,user_1451_best,27,87,2021-09-03,False
user_01452,user_1452_best,952,209,2023-02-25,False
user_01453,user_1453_awesome,49,228,2021-05-13,False
user_01454,user_1454_great,160,-80,2021-04-28,False
user_01455,user_1455_best,353,309,2022-04-30,False
user_01456,user_1456_fun,3,342,2020-05-21,False
user_01457,user_1457_best,16,169,2020-04-21,False
user_01458,user_1458_best,2661,193,2022-09-24,False
user_01459,user_1459_best,68,167,2022-04-30,False
user_01460,user_1460_fun,72,168,2023-10-07,True
user_01461,user_1461_great,1000,-24,2022-01-14,False
user_01462,user_1462_fun,15,353,2023-01-17,False
user_01463,user_1463_awesome,89,268,2021-05-29,False
user_01464,user_1464_cool,71,227,2022-08-16,False
user_01465,user_1465_great,46,250,2022-04-15,False
user_01466,user_1466_fun,64,90,2023-07-30,True
user_01467,user_1467_awesome,1320,319,2021-02-02,False
user_01468,user_1468_cool,65,172,2022-07-14,False
user_01469,user_1469_fun,15,52,2023-05-01,True
user_01470,user_1470_best,379,113,2023-12-25,False
user_01471,user_1471_awesome,13,292,2021-02-05,False
user_01472,user_1472_fun,70,203,2021-06-15,False
user_01473,user_1473_best,2119,65,2020-12-14,False
user_01474,user_1474_best,442,155,2020-12-01,False
user_01475,user_1475_best,936,95,2021-10-25,False
user_01476,user_1476_fun,3,80,2021-08-07,False
user_01477,user_1477_fun,31,152,2022-01-27,False
user_01478,user_1478_awesome,41,163,2022-10-18,False
user_01479,user_1479_awesome,373,72,2023-08-07,False
user_01480,user_1480_great,30,-7,2022-08-12,False
user_01481,user_1481_awesome,815,94,2023-04-15,False
user_01482,user_1482_fun,12,137,2021-03-28,False
user_01483,user_1483_great,353,156,2021-11-25,False
user_01484,user_1484_best,428,124,2022-09-25,False
user_01485,user_1485_awesome,29,226,2021-03-16,False
user_01486,user_1486_best,90,105,2021-04-27,True
user_01487,user_1487_great,217,288,2023-06-08,False
user_01488,user_1488_cool,14,337,2021-03-12,False
user_01489,user_1489_fun,114,326,2021-04-16,False
user_01490,user_1490_cool,388,100,2022-04-22,False
user_01491,user_1491_best,19,68,2020-06-06,False
user_01492,user_1492_awesome,417,158,2021-08-21,False
user_01493,user_1493_fun,13,167,2020-05-24,False
user_01494,user_1494_awesome,89,232,2023-01-01,False
user_01495,user_1495_cool,691,144,2021-09-05,False
user_01496,user_1496_fun,200,72,2021-07-15,False
user_01497,user_1497_cool,5,175,2022-12-29,False
user_01498,user_1498_cool,67,-49,2021-04-09,False
user_01499,user_1499_fun,43,261,2023-12-16,False
user_01500,user_1500_awesome,99,207,2020-07-23,False
user_01501,user_1501_awesome,143,307,2021-08-23,False
user_01502,user_1502_best,169,308,2022-06-29,False
user_01503,user_1503_great,28,51,2020-05-31,False
user_01504,user_1504_best,1,19,2021-08-08,False
user_01505,user_1505_fun,60,276,2023-09-23,False
user_01506,user_1506_fun,76,296,2023-02-23,False
user_01507,user_1507_cool,258,183,2020-06-30,False
user_01508,user_1508_cool,268,125,2021-03-25,False
user_01509,user_1509_awesome,70,278,2020-09-09,True
user_01510,user_1510_fun,14,121,2023-10-28,False
user_01511,user_1511_cool,13,120,2023-11-18,False
user_01512,user_1512_best,33,91,2021-11-03,False
user_01513,user_1513_cool,148,37,2021-01-05,False
user_01514,user_1514_awesome,193,112,2023-04-28,False
user_01515,user_1515_great,73,379,2022-10-13,False
user_01516,user_1516_great,26,395,2020-10-23,False
user_01517,user_1517_best,63,406,2023-11-30,False
user_01518,user_1518_cool,28,79,2020-10-13,False
user_01519,user_1519_awesome,112,343,2023-01-01,False
user_01520,user_1520_cool,1046,112,2020-01-26,False
user_01521,user_1521_great,1050,264,2023-10-12,False
user_01522,user_1522_awesome,2755,63,2020-09-11,False
user_01523,user_1523_fun,47,36,2020-09-22,False
user_01524,user_1524_best,6,300,2020-05-24,False
user_01525,user_1525_fun,73,75,2020-11-25,False
user_01526,user_1526_fun,73,230,2022-01-15,False
user_01527,user_1527_best,23,271,2023-01-19,False
user_01528,user_1528_awesome,54,277,2021-12-15,False
user_01529,user_1529_best,256,97,2021-01-13,False
user_01530,user_1530_awesome,304,215,2023-07-29,False
user_01531,user_1531_cool,31,215,2023-11-09,False
user_01532,user_1532_awesome,142,139,2021-05-24,False
user_01533,user_1533_awesome,92,224,2020-11-10,False
user_01534,user_1534_awesome,792,146,2023-04-06,False
user_01535,user_1535_cool,14,235,2022-12-06,False
user_01536,user_1536_fun,113,202,2023-11-18,False
user_01537,user_1537_best,124,351,2020-07-22,False
user_01538,user_1538_awesome,270,121,2020-07-27,False
user_01539,user_1539_fun,6,167,2023-11-12,False
user_01540,user_1540_cool,91,90,2021-10-03,False
user_01541,user_1541_fun,304,223,2022-03-10,False
user_01542,user_1542_awesome,282,276,2020-09-18,False
user_01543,user_1543_awesome,38,314,2022-02-12,True
user_01544,user_1544_best,0,149,2021-04-28,False
user_01545,user_1545_cool,73,345,2022-10-03,False
user_01546,user_1546_cool,4,316,2022-08-03,False
user_01547,user_1547_best,122,180,2023-07-21,False
user_01548,user_1548_fun,63,233,2020-03-10,False
user_01549,user_1549_fun,450,337,2023-04-20,False
user_01550,user_1550_great,170,197,2020-09-24,False
user_01551,user_1551_best,68,280,2021-03-14,False
user_01552,user_1552_great,33,239,2022-08-19,False
user_01553,user_1553_awesome,4,322,2021-11-15,False
user_01554,user_1554_awesome,78,291,2020-01-07,False
user_01555,user_1555_fun,444,245,2021-07-07,False
user_01556,user_1556_awesome,4424,268,2021-01-27,False
user_01557,user_1557_cool,172,230,2020-04-02,False
user_01558,user_1558_great,53,62,2021-02-09,False
user_01559,user_1559_cool,45,111,2023-10-19,False
user_01560,user_1560_great,4399,138,2020-04-30,False
